5.23,Kon Tiki Lounge,Corona
13.56,Kon Tiki Lounge,Firestone Walker
11.45,Kon Tiki Lounge,Goose Island
8.22,Kon Tiki Lounge,Steel Reserve
8.85,Kon Tiki Lounge,Victory
7.75,Kon Tiki Lounge,Dos Equis
9.49,Kon Tiki Lounge,Pizza
9.75,The Griswold,Old Milwaukee
9.29,The Griswold,Dogfish Head
7.38,The Griswold,Meatball Sandwich
5.89,The Griswold,Natural Light
5.24,The Griswold,Corona
6.4,The Griswold,Shrimp
10.59,The Griswold,Shrimp
10.97,The Griswold,New Belgium
13.07,The Griswold,Brooklyn Brewery
11.42,The Griswold,Goose Island
9.65,The Griswold,French fries
9.92,The Griswold,Old Milwaukee
11.08,The Griswold,River Horse
11.26,The Griswold,Goose Island
8.99,The Griswold,Victory
4.09,The Griswold,Bud Light
6.64,The Griswold,Keystone Light
5.16,The Griswold,Corona
7.26,The Griswold,Mozzarella sticks
8.14,The Griswold,Steel Reserve
7.03,The Griswold,Pabst Blue Ribbon
13.97,The Griswold,Bravus
10.24,The Griswold,Old Style
8.03,The Griswold,Steel Reserve
5.22,The Griswold,Pizza
9.39,Pengilly's Saloon,Dogfish Head
5.4,Pengilly's Saloon,Meatball Sandwich
9.66,Pengilly's Saloon,Leinenkugels
7.32,Pengilly's Saloon,Yuengling Lager
11.45,Pengilly's Saloon,Cheese Steak
5.52,Pengilly's Saloon,Modelo Especial
9.58,Pengilly's Saloon,Chips and Salsa
13.57,Pengilly's Saloon,Firestone Walker
11.4,Pengilly's Saloon,Goose Island
4.55,Pengilly's Saloon,Budweiser
13.06,Pengilly's Saloon,Brooklyn Brewery
8.45,Pengilly's Saloon,Icehouse
4.99,Pengilly's Saloon,Miller Lite
7.71,Pengilly's Saloon,Blue Moon
13.14,Pengilly's Saloon,Brooklyn Brewery
4.98,Pengilly's Saloon,Miller Lite
12.9,Pengilly's Saloon,Lagunitas
13.51,Pengilly's Saloon,Firestone Walker
3.72,Pengilly's Saloon,Grilled Chicken Sandwich
8.82,Pengilly's Saloon,Victory
5.73,Pengilly's Saloon,Burger sliders
5.69,Pengilly's Saloon,Modelo Especial
10.25,Pengilly's Saloon,Hamm's
2.16,Pengilly's Saloon,Quesadillas
4.82,Pengilly's Saloon,Miller Lite
9.43,Red Key Tavern,Dogfish Head
4.68,Red Key Tavern,Jalapeno popper
12.74,Red Key Tavern,Ballast Point
4.65,Red Key Tavern,Budweiser
7.36,Red Key Tavern,Yuengling Lager
10.19,Red Key Tavern,Old Style
13.31,Red Key Tavern,Tree House
10.29,Red Key Tavern,Chips and Salsa
8.85,Red Key Tavern,Victory
8.03,Red Key Tavern,Steel Reserve
5.53,Red Key Tavern,Modelo Especial
10.45,Red Key Tavern,Hamm's
6.52,Red Key Tavern,Keystone Light
9.15,Red Key Tavern,Delirium
3.22,Red Key Tavern,Grilled Chicken Sandwich
12.54,Red Key Tavern,Ballast Point
10.19,Red Key Tavern,Old Style
11.6,Red Key Tavern,Elysian
13.75,Red Key Tavern,Bravus
5.08,Red Key Tavern,Corona
10.59,Red Key Tavern,Schlitz
11.63,Red Key Tavern,Chips and Salsa
7.43,Red Key Tavern,Chips and Salsa
12.86,Red Key Tavern,Lagunitas
7.95,Red Key Tavern,Dos Equis
6.7,Johnny's Tavern,Keystone Light
11.84,Johnny's Tavern,Landshark
7.39,Johnny's Tavern,Chips and Salsa
12.68,Johnny's Tavern,Ballast Point
7.19,Johnny's Tavern,Pabst Blue Ribbon
11.32,Johnny's Tavern,Goose Island
5.55,Johnny's Tavern,Modelo Especial
5.13,Johnny's Tavern,Chicken fingers
2.34,Johnny's Tavern,French fries
7.86,Johnny's Tavern,Dos Equis
13.74,Johnny's Tavern,Firestone Walker
5.82,Johnny's Tavern,Grilled Chicken Sandwich
13.43,Johnny's Tavern,Tree House
6.19,Johnny's Tavern,Buffalo wings
13.65,Johnny's Tavern,Firestone Walker
4.37,Johnny's Tavern,Coors Light
7.94,Johnny's Tavern,Dos Equis
5.18,Johnny's Tavern,Jalapeno popper
11.99,Johnny's Tavern,Landshark
9.36,Johnny's Tavern,Dogfish Head
9.03,Johnny's Tavern,Delirium
12.12,Johnny's Tavern,Stone Brewing Co.
7.79,Johnny's Tavern,Chicken fingers
5.25,Johnny's Tavern,Michelob Ultra
12.74,Johnny's Tavern,Ballast Point
6.12,Goodnight Gracie,Busch
8.22,Goodnight Gracie,Steel Reserve
12.96,Goodnight Gracie,Lagunitas
7.52,Goodnight Gracie,Blue Moon
13.77,Goodnight Gracie,Bravus
9.25,Goodnight Gracie,Dogfish Head
8.64,Goodnight Gracie,Guinness
4.7,Goodnight Gracie,Budweiser
5.54,Goodnight Gracie,Chips and Salsa
11.92,Goodnight Gracie,Landshark
4.28,Goodnight Gracie,Coors Light
5.15,Goodnight Gracie,Corona
9.38,Goodnight Gracie,Chips and Salsa
5.34,Goodnight Gracie,Michelob Ultra
12.87,Goodnight Gracie,Lagunitas
11.76,Goodnight Gracie,Landshark
7.73,Goodnight Gracie,Blue Moon
8.67,Goodnight Gracie,Chicken fingers
10.23,Goodnight Gracie,Old Style
4.78,Goodnight Gracie,Miller Lite
5.56,Goodnight Gracie,Modelo Especial
2.32,Goodnight Gracie,French fries
3.88,Goodnight Gracie,Grilled Chicken Sandwich
2.3,Goodnight Gracie,Buffalo wings
12.05,Goodnight Gracie,Stone Brewing Co.
4.2,The Upstairs Bar,Meatball Sandwich
7.61,The Upstairs Bar,Pizza
12.44,The Upstairs Bar,Sierra Nevada
11.66,The Upstairs Bar,Cheese Steak
8.59,The Upstairs Bar,Guinness
6.2,The Upstairs Bar,Shrimp
6.66,The Upstairs Bar,Keystone Light
9.33,The Upstairs Bar,Dogfish Head
7.27,The Upstairs Bar,Chicken fingers
5.35,The Upstairs Bar,Michelob Ultra
12.84,The Upstairs Bar,Lagunitas
2.98,The Upstairs Bar,Buffalo wings
2.73,The Upstairs Bar,Buffalo wings
8.13,The Upstairs Bar,French fries
10.1,The Upstairs Bar,Chips and Salsa
11.15,The Upstairs Bar,River Horse
5.7,The Upstairs Bar,Modelo Especial
7.39,The Upstairs Bar,Yuengling Lager
8.74,The Upstairs Bar,Onion rings
12.93,The Upstairs Bar,Lagunitas
5.75,The Upstairs Bar,Natural Light
6.5,The Upstairs Bar,Keystone Light
3.87,The Upstairs Bar,Artichokes
12.11,The Upstairs Bar,Stone Brewing Co.
10.13,The Upstairs Bar,Old Style
13.23,Charlie B's,Brooklyn Brewery
9.67,Charlie B's,Chicken fingers
9.01,Charlie B's,Delirium
8.42,Charlie B's,Icehouse
7.18,Charlie B's,Pabst Blue Ribbon
6.42,Charlie B's,Heineken
5.18,Charlie B's,Corona
7.03,Charlie B's,Pabst Blue Ribbon
6.22,Charlie B's,Busch
5.87,Charlie B's,Natural Light
11.42,Charlie B's,Goose Island
6.06,Charlie B's,Mozzarella sticks
11.85,Charlie B's,Landshark
11.94,Charlie B's,Landshark
7.03,Charlie B's,French fries
5.16,Charlie B's,Meatball Sandwich
5.45,Charlie B's,Michelob Ultra
7.64,Charlie B's,Blue Moon
4.59,Charlie B's,Budweiser
9.68,Charlie B's,Leinenkugels
8.47,Charlie B's,Icehouse
6.93,Charlie B's,Stella Artois
6.92,Charlie B's,Buffalo wings
10.91,Charlie B's,New Belgium
4.24,Charlie B's,Bud Light
5.43,McGovern's Tavern,Michelob Ultra
2.07,McGovern's Tavern,Buffalo wings
8.54,McGovern's Tavern,Guinness
6.11,McGovern's Tavern,Artichokes
11.01,McGovern's Tavern,River Horse
4.01,McGovern's Tavern,Bud Light
4.96,McGovern's Tavern,Burger sliders
11.59,McGovern's Tavern,Cheese Steak
5.2,McGovern's Tavern,Corona
5.36,McGovern's Tavern,Michelob Ultra
8.21,McGovern's Tavern,Steel Reserve
13.5,McGovern's Tavern,Firestone Walker
5.61,McGovern's Tavern,Modelo Especial
9.35,McGovern's Tavern,Dogfish Head
7.95,McGovern's Tavern,Shrimp
12,McGovern's Tavern,Stone Brewing Co.
11.87,McGovern's Tavern,Landshark
10.14,McGovern's Tavern,Old Style
10.89,McGovern's Tavern,New Belgium
10.25,McGovern's Tavern,Hamm's
10,McGovern's Tavern,Chicken fingers
11.29,McGovern's Tavern,Goose Island
6.59,McGovern's Tavern,Keystone Light
10.97,McGovern's Tavern,Jalapeno popper
10.86,McGovern's Tavern,Cheese Steak
3.55,The Velvet Tango Room,Artichokes
8.82,The Velvet Tango Room,Victory
12.44,The Velvet Tango Room,Sierra Nevada
12.11,The Velvet Tango Room,Stone Brewing Co.
8.65,The Velvet Tango Room,Guinness
4.42,The Velvet Tango Room,Buffalo wings
5.3,The Velvet Tango Room,Michelob Ultra
6.36,The Velvet Tango Room,Pizza
7.73,The Velvet Tango Room,Quesadillas
4.94,The Velvet Tango Room,Miller Lite
12.24,The Velvet Tango Room,Stone Brewing Co.
5.81,The Velvet Tango Room,Natural Light
5.07,The Velvet Tango Room,Corona
5.02,The Velvet Tango Room,Corona
11.84,The Velvet Tango Room,Landshark
5.61,The Velvet Tango Room,Modelo Especial
7.06,The Velvet Tango Room,Chips and Salsa
4.92,The Velvet Tango Room,Buffalo wings
12.47,The Velvet Tango Room,Sierra Nevada
3.64,The Velvet Tango Room,Chicken fingers
8.68,The Velvet Tango Room,Guinness
3.37,The Velvet Tango Room,Onion rings
4.36,The Velvet Tango Room,Coors Light
11.45,The Velvet Tango Room,Onion rings
11.76,The Velvet Tango Room,Landshark
4.4,Academia,Coors Light
9.25,Academia,Dogfish Head
6.02,Academia,Busch
2.81,Academia,Jalapeno popper
6.33,Academia,Heineken
5.99,Academia,Natural Light
9.66,Academia,Leinenkugels
2.23,Academia,Artichokes
8.98,Academia,Quesadillas
6.38,Academia,Heineken
9.32,Academia,Dogfish Head
10.75,Academia,New Belgium
10.84,Academia,New Belgium
8.36,Academia,Icehouse
4.36,Academia,Coors Light
11.52,Academia,Elysian
13.58,Academia,Firestone Walker
8.31,Academia,Icehouse
9.64,Academia,Chips and Salsa
11.03,Academia,River Horse
9.62,Academia,Leinenkugels
4.97,Academia,Miller Lite
7.02,Academia,Pabst Blue Ribbon
9.78,Academia,Old Milwaukee
11.74,Academia,Elysian
5.21,Edna's,Corona
9.85,Edna's,Meatball Sandwich
11.85,Edna's,Landshark
5.59,Edna's,Modelo Especial
8.66,Edna's,Guinness
9.53,Edna's,Leinenkugels
6.09,Edna's,Grilled Chicken Sandwich
11.36,Edna's,Goose Island
13.85,Edna's,Bravus
8.14,Edna's,Steel Reserve
12.4,Edna's,Sierra Nevada
9.99,Edna's,French fries
7.4,Edna's,Cheese Steak
12.48,Edna's,Sierra Nevada
9.1,Edna's,Delirium
12.56,Edna's,Ballast Point
9.27,Edna's,Dogfish Head
13.43,Edna's,Tree House
9.18,Edna's,Delirium
12.9,Edna's,Lagunitas
9.79,Edna's,Old Milwaukee
13.99,Edna's,Bravus
12.53,Edna's,Ballast Point
13.75,Edna's,Bravus
9.6,Edna's,Mozzarella sticks
6.64,Public House,Keystone Light
13.87,Public House,Bravus
4.8,Public House,Chicken fingers
6.39,Public House,Heineken
11.96,Public House,French fries
7.21,Public House,Pabst Blue Ribbon
12.13,Public House,Stone Brewing Co.
7.12,Public House,Pabst Blue Ribbon
7.95,Public House,Burger sliders
7.7,Public House,Chicken fingers
4.77,Public House,Miller Lite
11.61,Public House,Elysian
9.97,Public House,Old Milwaukee
4.7,Public House,Budweiser
10.64,Public House,Schlitz
11.43,Public House,Goose Island
7.6,Public House,Blue Moon
4.24,Public House,Bud Light
12.13,Public House,Stone Brewing Co.
9.83,Public House,Jalapeno popper
4.02,Public House,Bud Light
5.23,Public House,Chips and Salsa
5.94,Public House,Natural Light
9.96,Public House,Grilled Chicken Sandwich
7.57,Public House,Grilled Chicken Sandwich
7.71,Million Dollar Cowboy Bar,Blue Moon
7.59,Million Dollar Cowboy Bar,Blue Moon
9.67,Million Dollar Cowboy Bar,Shrimp
9.19,Million Dollar Cowboy Bar,Delirium
13.96,Million Dollar Cowboy Bar,Bravus
4.66,Million Dollar Cowboy Bar,Chips and Salsa
13.6,Million Dollar Cowboy Bar,Firestone Walker
11.53,Million Dollar Cowboy Bar,Elysian
8.9,Million Dollar Cowboy Bar,Victory
6.5,Million Dollar Cowboy Bar,Keystone Light
3.65,Million Dollar Cowboy Bar,Mozzarella sticks
5.88,Million Dollar Cowboy Bar,Natural Light
11.47,Million Dollar Cowboy Bar,Chips and Salsa
7.24,Million Dollar Cowboy Bar,Pabst Blue Ribbon
5.38,Million Dollar Cowboy Bar,Cheese Steak
11.71,Million Dollar Cowboy Bar,Shrimp
8.51,Million Dollar Cowboy Bar,Guinness
6.71,Million Dollar Cowboy Bar,Keystone Light
13.16,Million Dollar Cowboy Bar,Brooklyn Brewery
12.25,Million Dollar Cowboy Bar,Sierra Nevada
7.37,Million Dollar Cowboy Bar,Yuengling Lager
7.87,Million Dollar Cowboy Bar,Grilled Chicken Sandwich
6.99,Million Dollar Cowboy Bar,Stella Artois
6.53,Million Dollar Cowboy Bar,Artichokes
3.82,Million Dollar Cowboy Bar,Meatball Sandwich
2,AIDA Bistro & Wine Bar,Meatball Sandwich
9.7,AIDA Bistro & Wine Bar,Leinenkugels
8.77,AIDA Bistro & Wine Bar,Victory
9.46,AIDA Bistro & Wine Bar,Dogfish Head
11.63,AIDA Bistro & Wine Bar,Elysian
13.86,AIDA Bistro & Wine Bar,Bravus
11.32,AIDA Bistro & Wine Bar,Goose Island
7.77,AIDA Bistro & Wine Bar,Dos Equis
9.24,AIDA Bistro & Wine Bar,Delirium
4.33,AIDA Bistro & Wine Bar,Coors Light
10.18,AIDA Bistro & Wine Bar,Old Style
8.91,AIDA Bistro & Wine Bar,Grilled Chicken Sandwich
7.12,AIDA Bistro & Wine Bar,Chicken fingers
12.67,AIDA Bistro & Wine Bar,Ballast Point
8.59,AIDA Bistro & Wine Bar,Guinness
8.22,AIDA Bistro & Wine Bar,Steel Reserve
4.88,AIDA Bistro & Wine Bar,Quesadillas
11.39,AIDA Bistro & Wine Bar,Grilled Chicken Sandwich
10.25,AIDA Bistro & Wine Bar,Shrimp
5.72,AIDA Bistro & Wine Bar,Modelo Especial
10.4,AIDA Bistro & Wine Bar,Hamm's
5.68,AIDA Bistro & Wine Bar,Modelo Especial
5.89,AIDA Bistro & Wine Bar,Natural Light
13.33,AIDA Bistro & Wine Bar,Tree House
5.63,AIDA Bistro & Wine Bar,Modelo Especial
8.46,The Alembic,Burger sliders
8.97,The Alembic,Grilled Chicken Sandwich
4,The Alembic,Onion rings
8.73,The Alembic,Guinness
5.63,The Alembic,Modelo Especial
11.45,The Alembic,Goose Island
8.99,The Alembic,Victory
9.93,The Alembic,Old Milwaukee
6.47,The Alembic,Heineken
11.44,The Alembic,Chips and Salsa
4.97,The Alembic,Miller Lite
8.77,The Alembic,Onion rings
7.83,The Alembic,Dos Equis
10.8,The Alembic,New Belgium
6.49,The Alembic,Artichokes
6.33,The Alembic,Heineken
7.5,The Alembic,Blue Moon
7.14,The Alembic,Pabst Blue Ribbon
10.69,The Alembic,Schlitz
4.4,The Alembic,Coors Light
6.49,The Alembic,French fries
11.14,The Alembic,River Horse
11.15,The Alembic,River Horse
6.25,The Alembic,Heineken
13.99,The Alembic,Bravus
5.69,Multnomah Whiskey Library,Modelo Especial
6.66,Multnomah Whiskey Library,Keystone Light
11.25,Multnomah Whiskey Library,Goose Island
5.13,Multnomah Whiskey Library,Chips and Salsa
13.24,Multnomah Whiskey Library,Brooklyn Brewery
5.08,Multnomah Whiskey Library,Corona
2,Multnomah Whiskey Library,Buffalo wings
7.48,Multnomah Whiskey Library,Yuengling Lager
10.32,Multnomah Whiskey Library,Grilled Chicken Sandwich
13.67,Multnomah Whiskey Library,Firestone Walker
9.86,Multnomah Whiskey Library,Old Milwaukee
4.65,Multnomah Whiskey Library,Onion rings
4.68,Multnomah Whiskey Library,Budweiser
12.25,Multnomah Whiskey Library,Sierra Nevada
5.51,Multnomah Whiskey Library,Burger sliders
11.46,Multnomah Whiskey Library,Goose Island
5.83,Multnomah Whiskey Library,Natural Light
9.16,Multnomah Whiskey Library,Delirium
9.81,Multnomah Whiskey Library,Old Milwaukee
11.28,Multnomah Whiskey Library,Goose Island
3.07,Multnomah Whiskey Library,Meatball Sandwich
12.6,Multnomah Whiskey Library,Ballast Point
11.64,Multnomah Whiskey Library,Elysian
9.72,Multnomah Whiskey Library,Leinenkugels
6.59,Multnomah Whiskey Library,Pizza
6.36,Room 11,Heineken
10.83,Room 11,Pizza
9.41,Room 11,Dogfish Head
7.85,Room 11,Dos Equis
12.87,Room 11,Lagunitas
6.69,Room 11,Keystone Light
9.3,Room 11,Dogfish Head
12.74,Room 11,Ballast Point
9.45,Room 11,Dogfish Head
6.24,Room 11,Busch
9.27,Room 11,Dogfish Head
11.14,Room 11,River Horse
13.52,Room 11,Firestone Walker
12.77,Room 11,Lagunitas
2.88,Room 11,Burger sliders
3,Room 11,Artichokes
9.99,Room 11,Old Milwaukee
13,Room 11,Brooklyn Brewery
7.56,Room 11,Blue Moon
10.19,Room 11,Mozzarella sticks
10.39,Room 11,Hamm's
10.69,Room 11,Schlitz
8.5,Room 11,Guinness
9.28,Room 11,Dogfish Head
12.5,Room 11,Ballast Point
12.03,Taste Bar,Stone Brewing Co.
6.1,Taste Bar,Mozzarella sticks
5.23,Taste Bar,Corona
12.62,Taste Bar,Ballast Point
9.39,Taste Bar,Onion rings
4.84,Taste Bar,Chips and Salsa
10.36,Taste Bar,Hamm's
10.5,Taste Bar,Schlitz
7.66,Taste Bar,Blue Moon
3.47,Taste Bar,Burger sliders
4.81,Taste Bar,Miller Lite
6.2,Taste Bar,Pizza
9.13,Taste Bar,French fries
11.83,Taste Bar,Landshark
5.27,Taste Bar,Michelob Ultra
2.31,Taste Bar,Artichokes
10.96,Taste Bar,Jalapeno popper
6.34,Taste Bar,Grilled Chicken Sandwich
6.11,Taste Bar,Busch
4.33,Taste Bar,Coors Light
7.54,Taste Bar,Blue Moon
5.59,Taste Bar,Jalapeno popper
5.15,Taste Bar,Onion rings
7.25,Taste Bar,Yuengling Lager
4.71,Taste Bar,Budweiser
13.71,Donna,Firestone Walker
7.32,Donna,French fries
6.57,Donna,Keystone Light
7.09,Donna,Pabst Blue Ribbon
11.75,Donna,Landshark
10.83,Donna,Quesadillas
4.64,Donna,Onion rings
6.76,Donna,Jalapeno popper
7.81,Donna,Dos Equis
11.08,Donna,River Horse
7.53,Donna,Jalapeno popper
11.16,Donna,River Horse
4.19,Donna,Bud Light
9.47,Donna,Buffalo wings
7.12,Donna,Pabst Blue Ribbon
10.32,Donna,Hamm's
13.91,Donna,Bravus
10.84,Donna,New Belgium
9.36,Donna,Jalapeno popper
10.31,Donna,Buffalo wings
6.17,Donna,Shrimp
8.93,Donna,Victory
11.82,Donna,Landshark
7.18,Donna,Meatball Sandwich
6.44,Donna,Grilled Chicken Sandwich
5.52,Wang Chung's Karaoke Bar,Modelo Especial
2.31,Wang Chung's Karaoke Bar,Buffalo wings
12.73,Wang Chung's Karaoke Bar,Ballast Point
5.41,Wang Chung's Karaoke Bar,Burger sliders
7.62,Wang Chung's Karaoke Bar,Blue Moon
6.78,Wang Chung's Karaoke Bar,Shrimp
7.49,Wang Chung's Karaoke Bar,Yuengling Lager
5.27,Wang Chung's Karaoke Bar,Michelob Ultra
3.56,Wang Chung's Karaoke Bar,Onion rings
12.19,Wang Chung's Karaoke Bar,Stone Brewing Co.
10.65,Wang Chung's Karaoke Bar,Burger sliders
10.12,Wang Chung's Karaoke Bar,Old Style
7.34,Wang Chung's Karaoke Bar,Yuengling Lager
5.88,Wang Chung's Karaoke Bar,Jalapeno popper
9.72,Wang Chung's Karaoke Bar,Grilled Chicken Sandwich
8.22,Wang Chung's Karaoke Bar,Steel Reserve
9.01,Wang Chung's Karaoke Bar,Delirium
4.96,Wang Chung's Karaoke Bar,Burger sliders
9.87,Wang Chung's Karaoke Bar,Old Milwaukee
13.59,Wang Chung's Karaoke Bar,Firestone Walker
7.24,Wang Chung's Karaoke Bar,Pabst Blue Ribbon
11.2,Wang Chung's Karaoke Bar,River Horse
12.26,Wang Chung's Karaoke Bar,Sierra Nevada
11.85,Wang Chung's Karaoke Bar,Chips and Salsa
11.26,Wang Chung's Karaoke Bar,Quesadillas
8.97,Callaghan's Irish Social Club,Victory
9.65,Callaghan's Irish Social Club,Burger sliders
5.56,Callaghan's Irish Social Club,Grilled Chicken Sandwich
7.28,Callaghan's Irish Social Club,Buffalo wings
12.33,Callaghan's Irish Social Club,Sierra Nevada
