3436,Grilled Chicken Sandwich,14
3436,Stella Artois,10
3947,Artichokes,4
3947,Cheese Steak,1
3947,Coors Light,6
3947,Corona,15
3947,Dos Equis,8
3947,Jalapeno popper,5
443,Budweiser,9
443,Meatball Sandwich,15
443,Tree House,12
4762,Brooklyn Brewery,7
4762,Coors Light,15
4762,Elysian,5
4762,Old Milwaukee,6
4762,Pabst Blue Ribbon,15
4762,Sierra Nevada,2
4801,Bravus,14
4801,Bud Light,7
4801,Budweiser,12
4801,Goose Island,9
4801,Icehouse,1
4801,Lagunitas,4
4801,Meatball Sandwich,6
4801,Miller Lite,10
4801,Mozzarella sticks,13
4801,Onion rings,8
540,Burger sliders,2
540,Busch,1
540,Michelob Ultra,5
540,New Belgium,13
540,Schlitz,15
106,Artichokes,25
106,Blue Moon,11
106,Leinenkugels,15
106,Stella Artois,10
106,Stone Brewing Co.,1
1508,Burger sliders,10
1508,Busch,3
1508,Coors Light,11
1508,Corona,9
1508,Heineken,6
1508,Lagunitas,10
1508,Landshark,12
1508,Leinenkugels,14
1508,Miller Lite,3
1508,Natural Light,9
1508,Pabst Blue Ribbon,14
1508,Quesadillas,14
1508,Shrimp,15
1508,Stella Artois,12
1508,Yuengling Lager,13
1560,Burger sliders,13
1560,Elysian,2
1560,Mozzarella sticks,1
1560,River Horse,13
2476,Buffalo wings,5
2476,Dos Equis,9
2476,Elysian,14
2476,Icehouse,12
2476,Jalapeno popper,4
2476,Lagunitas,6
2476,Natural Light,14
2476,Old Style,2
2476,Schlitz,15
2476,Sierra Nevada,14
2476,Stella Artois,4
2576,Budweiser,9
2576,Busch,1
2576,Chicken fingers,6
2576,Leinenkugels,3
2576,Miller Lite,8
2576,Old Milwaukee,2
2576,Schlitz,1
2576,Yuengling Lager,9
2767,Bravus,14
2767,Landshark,8
2767,Pabst Blue Ribbon,11
2960,Bravus,2
2960,Chicken fingers,2
2960,Hamm's,13
2960,New Belgium,6
2960,Onion rings,7
2960,Victory,9
3058,Busch,10
3058,Delirium,4
3058,Dogfish Head,12
3058,Dos Equis,3
3058,French fries,5
3058,Goose Island,11
3058,Miller Lite,5
3182,Brooklyn Brewery,7
3182,Meatball Sandwich,18
3182,Steel Reserve,12
3182,Stella Artois,3
3591,Bud Light,9
3591,Buffalo wings,15
3591,Elysian,9
3591,Heineken,10
3591,Mozzarella sticks,14
3591,Natural Light,5
3591,Pabst Blue Ribbon,14
3591,Schlitz,11
3591,Stella Artois,4
3591,Stone Brewing Co.,11
3591,Tree House,5
3763,Brooklyn Brewery,5
3763,Coors Light,10
3763,Dogfish Head,10
3763,Keystone Light,1
3763,Stella Artois,9
3869,Brooklyn Brewery,11
3869,Bud Light,10
3869,Coors Light,14
3869,Heineken,7
3869,Victory,7
4057,Blue Moon,6
4057,Mozzarella sticks,13
4057,Old Style,11
4057,Shrimp,13
4057,Tree House,14
4061,Ballast Point,4
4061,Corona,9
4061,French fries,1
4061,Icehouse,13
4061,Pabst Blue Ribbon,13
4061,Stone Brewing Co.,4
4061,Yuengling Lager,3
4657,Chicken fingers,9
4657,Grilled Chicken Sandwich,4
4657,Leinenkugels,5
4657,Natural Light,10
4657,Steel Reserve,7
4657,Stone Brewing Co.,10
4657,Yuengling Lager,1
4897,Bravus,1
4897,Dos Equis,5
4897,Grilled Chicken Sandwich,5
4897,Guinness,6
562,Bravus,7
562,Buffalo wings,11
562,Coors Light,8
562,Leinenkugels,10
562,Miller Lite,2
562,Natural Light,4
562,Onion rings,4
562,River Horse,11
562,Schlitz,13
1379,Ballast Point,5
1379,Cheese Steak,6
1379,Dos Equis,12
1379,Meatball Sandwich,12
1379,Modelo Especial,25
1379,Shrimp,7
1739,Dogfish Head,9
1739,Leinenkugels,11
1739,Stone Brewing Co.,14
1739,Yuengling Lager,4
1756,Grilled Chicken Sandwich,13
1756,Guinness,6
1756,Heineken,2
1756,Icehouse,13
1756,Jalapeno popper,2
1756,Lagunitas,8
1756,Meatball Sandwich,13
2031,Artichokes,2
2031,Guinness,15
2031,Jalapeno popper,8
2031,New Belgium,11
2031,Pizza,17
2218,Dogfish Head,14
2218,Elysian,5
2847,Grilled Chicken Sandwich,5
2847,Hamm's,7
2847,Jalapeno popper,14
2847,New Belgium,8
2847,Pizza,11
2995,Buffalo wings,4
2995,Elysian,5
2995,Leinenkugels,4
2995,Meatball Sandwich,14
2995,Mozzarella sticks,13
2995,Pabst Blue Ribbon,4
2995,Pizza,1
2995,Shrimp,6
2995,Steel Reserve,12
2995,Stone Brewing Co.,6
3035,Buffalo wings,15
3035,Delirium,12
3035,Elysian,12
3035,Guinness,4
3035,Quesadillas,5
3035,Steel Reserve,11
3099,Delirium,9
3099,Guinness,15
3099,Meatball Sandwich,4
3099,Sierra Nevada,3
3312,Bravus,14
3312,Bud Light,9
3312,Burger sliders,7
3312,Guinness,12
3312,Victory,13
3771,Burger sliders,13
3771,Dos Equis,4
3771,Keystone Light,6
3771,Michelob Ultra,15
3771,Natural Light,4
3771,New Belgium,4
3771,Old Milwaukee,10
3771,Stella Artois,11
3818,Blue Moon,11
3818,Buffalo wings,11
3818,Burger sliders,2
3818,Hamm's,7
3818,Jalapeno popper,5
3818,Modelo Especial,14
3818,Yuengling Lager,6
430,Buffalo wings,9
430,Busch,9
430,Corona,13
430,Jalapeno popper,9
430,Old Milwaukee,13
431,Cheese Steak,8
431,Delirium,14
431,Dogfish Head,1
431,Dos Equis,8
431,Grilled Chicken Sandwich,15
431,Icehouse,4
431,Jalapeno popper,26
431,River Horse,15
4348,Blue Moon,6
4348,Brooklyn Brewery,4
4348,Delirium,4
4348,Dogfish Head,15
4348,Dos Equis,4
4348,Firestone Walker,5
4348,Modelo Especial,5
4348,River Horse,5
4673,Cheese Steak,7
4673,Corona,25
4673,Dos Equis,14
4673,Grilled Chicken Sandwich,12
4673,Icehouse,12
4673,Michelob Ultra,12
4673,Steel Reserve,3
472,Old Style,1
472,Quesadillas,3
472,Sierra Nevada,3
472,Steel Reserve,9
472,Stella Artois,12
882,Jalapeno popper,5
882,Natural Light,10
882,Steel Reserve,14
912,Burger sliders,3
912,Chicken fingers,21
912,Goose Island,8
912,Guinness,14
912,Lagunitas,3
912,Leinenkugels,1
912,Pizza,13
912,Shrimp,14
919,Bravus,3
919,Delirium,12
919,Dos Equis,7
919,Grilled Chicken Sandwich,14
919,Meatball Sandwich,3
936,Busch,12
936,Heineken,14
936,Icehouse,22
936,Modelo Especial,14
936,New Belgium,8
936,Yuengling Lager,2
1237,Busch,4
1237,Chicken fingers,2
1237,Elysian,15
1237,Miller Lite,10
1237,Modelo Especial,12
1237,Old Milwaukee,11
1237,Pabst Blue Ribbon,6
1237,Schlitz,11
183,Budweiser,7
183,Coors Light,4
183,Lagunitas,11
183,Natural Light,3
183,Shrimp,14
2122,Coors Light,6
2122,Delirium,6
2122,Icehouse,2
2122,Jalapeno popper,12
2122,Meatball Sandwich,9
2122,Michelob Ultra,3
2239,Budweiser,8
2239,Buffalo wings,12
2239,Corona,15
2239,French fries,15
2239,Landshark,8
2239,Michelob Ultra,7
2239,New Belgium,3
2510,Artichokes,2
2510,Buffalo wings,4
2510,Burger sliders,6
2510,Busch,7
2510,Cheese Steak,5
2510,Elysian,12
2510,Hamm's,7
2510,Keystone Light,7
2510,Onion rings,12
2510,Pabst Blue Ribbon,13
2510,Quesadillas,13
2510,Sierra Nevada,3
2766,Artichokes,6
2766,Buffalo wings,12
2766,Chicken fingers,7
2766,Delirium,14
2766,Elysian,10
2766,Jalapeno popper,11
2766,Leinenkugels,1
2766,Michelob Ultra,26
2934,Blue Moon,12
2934,Firestone Walker,10
2934,Keystone Light,14
295,Blue Moon,15
295,Bravus,12
295,Busch,1
295,Chips and Salsa,2
295,Grilled Chicken Sandwich,14
295,Guinness,13
295,Jalapeno popper,8
295,Miller Lite,5
295,Schlitz,5
295,Tree House,5
3037,Bud Light,2
3037,Chips and Salsa,10
3037,Delirium,11
3037,Dos Equis,2
3037,Keystone Light,2
3495,Burger sliders,20
3495,Coors Light,6
3495,Jalapeno popper,10
3495,Leinenkugels,4
3495,Miller Lite,9
3495,Old Style,4
3495,Schlitz,8
3495,Sierra Nevada,1
3775,Bud Light,13
3775,Dos Equis,10
3775,Icehouse,1
3775,Meatball Sandwich,4
3775,Mozzarella sticks,17
3775,Quesadillas,15
3962,Brooklyn Brewery,11
3962,Chicken fingers,15
3962,Chips and Salsa,23
3962,Goose Island,11
3962,Lagunitas,1
3962,Miller Lite,14
3962,Modelo Especial,1
3962,Mozzarella sticks,10
3962,Old Style,13
3962,Quesadillas,10
3962,Stella Artois,20
4033,Jalapeno popper,2
4033,Mozzarella sticks,8
4033,Natural Light,17
4033,Pizza,4
4033,Steel Reserve,6
4203,Ballast Point,10
4203,Burger sliders,1
4203,Chips and Salsa,15
4203,Firestone Walker,3
4203,French fries,10
4203,Michelob Ultra,10
4203,Modelo Especial,2
4203,Quesadillas,11
4203,Shrimp,6
4451,Jalapeno popper,15
4451,Modelo Especial,2
4451,New Belgium,9
4451,Sierra Nevada,1
4451,Steel Reserve,5
4532,Ballast Point,1
4532,Chicken fingers,1
4532,Dogfish Head,4
4532,Dos Equis,4
4532,Hamm's,5
4532,Mozzarella sticks,7
4532,Old Style,11
4532,Steel Reserve,9
4532,Stone Brewing Co.,2
4532,Tree House,8
4567,Blue Moon,7
4567,Bravus,5
4567,Buffalo wings,12
4567,Burger sliders,6
4567,Chicken fingers,5
4567,Grilled Chicken Sandwich,7
4567,Heineken,8
4715,Busch,3
4715,Dogfish Head,3
4715,Miller Lite,2
4977,Brooklyn Brewery,4
4977,Budweiser,7
4977,Grilled Chicken Sandwich,5
4977,Modelo Especial,15
4977,Tree House,10
4977,Victory,11
886,Chips and Salsa,8
886,Coors Light,12
886,Delirium,9
886,Heineken,11
886,New Belgium,15
886,Old Style,2
886,Pizza,5
886,Yuengling Lager,8
1437,Blue Moon,9
1437,Buffalo wings,4
1437,Cheese Steak,8
1437,New Belgium,6
1437,Old Style,5
1437,Pabst Blue Ribbon,6
1437,Stella Artois,27
1437,Yuengling Lager,6
1806,Buffalo wings,2
1806,Elysian,8
1806,Goose Island,15
1806,Grilled Chicken Sandwich,7
1806,Icehouse,13
1806,Michelob Ultra,11
1806,Miller Lite,10
1806,Sierra Nevada,1
1806,Tree House,7
1833,Corona,5
1833,Grilled Chicken Sandwich,6
1833,Landshark,6
1833,Modelo Especial,10
1833,Stella Artois,3
1833,Victory,8
2553,Bravus,6
2553,Chips and Salsa,5
2553,Guinness,5
2553,Hamm's,1
2553,Heineken,2
2553,Pizza,19
2708,Burger sliders,15
2708,Delirium,9
2708,Dogfish Head,13
2708,Landshark,3
2708,Leinenkugels,2
2708,Onion rings,8
2708,Shrimp,11
2708,Steel Reserve,6
2708,Stone Brewing Co.,5
2745,Bud Light,13
2745,Chips and Salsa,3
2745,Delirium,5
2745,Heineken,15
2745,Miller Lite,12
2745,Old Style,12
2745,Tree House,1
3158,Corona,18
3158,Landshark,13
3158,Old Style,9
3158,Sierra Nevada,4
3158,Yuengling Lager,14
3350,Brooklyn Brewery,11
3350,Buffalo wings,7
3350,Corona,6
3350,Lagunitas,13
3350,Old Milwaukee,9
3507,Coors Light,1
3507,Landshark,15
3507,Schlitz,3
3507,Stone Brewing Co.,7
3507,Tree House,3
354,Ballast Point,4
354,Bud Light,12
354,Keystone Light,11
354,Sierra Nevada,7
354,Steel Reserve,2
354,Yuengling Lager,12
3690,Ballast Point,15
3690,Coors Light,9
3690,French fries,5
3690,Landshark,13
3690,Quesadillas,2
3690,Stone Brewing Co.,11
3690,Yuengling Lager,15
4026,Brooklyn Brewery,6
4026,Buffalo wings,15
4026,Goose Island,6
4026,Onion rings,13
4026,Pabst Blue Ribbon,2
4026,Shrimp,12
4026,Stone Brewing Co.,9
4143,Artichokes,8
4143,Chicken fingers,14
4143,Guinness,15
4143,Heineken,12
4143,Jalapeno popper,13
4143,Lagunitas,10
4143,Meatball Sandwich,13
4143,Steel Reserve,8
4204,Ballast Point,10
4204,Keystone Light,9
4204,Mozzarella sticks,5
4873,Artichokes,8
4873,Ballast Point,14
4873,Burger sliders,12
4873,Leinenkugels,6
4873,Meatball Sandwich,8
4873,Pabst Blue Ribbon,4
4873,Quesadillas,15
4873,Tree House,7
497,Elysian,14
497,French fries,15
497,Heineken,1
497,Modelo Especial,2
497,Onion rings,6
497,Sierra Nevada,6
82,Brooklyn Brewery,10
82,Cheese Steak,4
82,Chicken fingers,11
82,Pizza,12
82,Shrimp,7
1008,Corona,3
1008,Firestone Walker,7
1008,Goose Island,7
1008,Guinness,2
1008,Natural Light,12
1008,Onion rings,12
1216,Brooklyn Brewery,13
1216,Coors Light,4
1216,Elysian,15
1216,Guinness,13
1216,Keystone Light,2
1216,Michelob Ultra,6
1216,Sierra Nevada,16
1216,Steel Reserve,8
2203,Bravus,5
2203,Budweiser,9
2203,Chicken fingers,3
2203,Grilled Chicken Sandwich,5
2203,Keystone Light,11
2203,Mozzarella sticks,3
2203,Steel Reserve,10
2241,Coors Light,3
2241,Delirium,15
2241,Elysian,16
2241,French fries,9
2241,Icehouse,12
2241,Leinenkugels,15
2241,Victory,9
2287,Coors Light,4
2287,Grilled Chicken Sandwich,11
2287,Michelob Ultra,15
2287,Victory,13
2406,Budweiser,10
2406,Keystone Light,7
2406,Michelob Ultra,15
2406,Onion rings,7
2406,Stella Artois,4
2522,Bravus,2
2522,Buffalo wings,1
2522,Heineken,9
2522,Icehouse,6
2522,Jalapeno popper,15
2522,Keystone Light,12
2522,Meatball Sandwich,1
2522,Modelo Especial,15
2522,Old Style,14
2522,Onion rings,11
2522,Shrimp,6
2910,Bud Light,1
2910,Budweiser,5
2910,Buffalo wings,8
2910,Jalapeno popper,3
2910,Meatball Sandwich,14
2910,Miller Lite,8
2910,Old Milwaukee,4
2910,Pizza,15
2910,Sierra Nevada,4
2910,Stella Artois,10
3149,Guinness,12
3149,Jalapeno popper,11
3149,Leinenkugels,1
3149,Mozzarella sticks,10
3149,Old Style,7
3542,Burger sliders,7
3542,Old Milwaukee,6
3542,Pizza,15
3542,Yuengling Lager,13
3586,Dogfish Head,14
3586,Leinenkugels,1
3586,Pabst Blue Ribbon,3
3586,Quesadillas,8
3586,Stella Artois,7
3586,Stone Brewing Co.,7
3586,Yuengling Lager,10
3792,Chicken fingers,3
3792,Corona,4
3792,Guinness,4
3792,Hamm's,4
3792,Heineken,6
3792,Landshark,15
3792,Miller Lite,14
3792,Natural Light,1
3792,Old Milwaukee,1
3850,Dos Equis,2
3850,Firestone Walker,11
3850,Goose Island,15
3850,Miller Lite,13
3850,Modelo Especial,5
3850,Yuengling Lager,9
3969,Bud Light,3
3969,Coors Light,13
3969,Goose Island,4
3969,Jalapeno popper,5
3969,Keystone Light,18
3969,Miller Lite,10
3969,Modelo Especial,10
3969,Pabst Blue Ribbon,8
4075,Burger sliders,13
4075,Busch,1
4075,Elysian,9
4075,Hamm's,6
4075,Heineken,6
4075,New Belgium,7
4075,Onion rings,2
4075,Quesadillas,3
4075,Shrimp,15
4075,Tree House,10
4075,Victory,12
4113,Blue Moon,6
4113,Firestone Walker,5
4113,Grilled Chicken Sandwich,2
4113,Keystone Light,3
4345,Artichokes,10
4345,Elysian,9
4345,Grilled Chicken Sandwich,7
4345,Landshark,12
4345,Modelo Especial,5
4345,Old Milwaukee,5
4345,Pabst Blue Ribbon,1
4345,Pizza,8
4368,Ballast Point,7
4368,Brooklyn Brewery,13
4368,Dogfish Head,6
4368,Goose Island,14
4368,Schlitz,14
4368,Stella Artois,5
4368,Yuengling Lager,2
4513,Corona,9
4513,Delirium,14
4513,French fries,4
4513,Keystone Light,14
4513,Miller Lite,10
4513,Modelo Especial,8
4513,Natural Light,11
4513,Old Style,22
4678,Dos Equis,4
4678,Natural Light,15
4678,Stella Artois,13
4678,Tree House,1
4678,Victory,7
1894,Budweiser,10
1894,Burger sliders,7
1894,Corona,21
1894,Elysian,6
1894,Leinenkugels,7
1894,Mozzarella sticks,12
1894,Stella Artois,19
1894,Yuengling Lager,15
2044,Bud Light,11
2044,Delirium,4
2044,Dogfish Head,9
2044,Michelob Ultra,7
2044,Natural Light,12
2044,Onion rings,14
2044,Steel Reserve,15
2044,Stone Brewing Co.,5
3001,Artichokes,15
3001,Cheese Steak,3
3001,Dos Equis,9
3001,Jalapeno popper,17
3001,Landshark,10
3001,Stone Brewing Co.,7
3001,Victory,13
3079,Hamm's,12
3079,Mozzarella sticks,3
3079,Schlitz,9
3234,Delirium,12
3234,Dos Equis,12
3234,Goose Island,29
3234,Lagunitas,15
3234,Landshark,6
3234,Schlitz,11
3234,Stone Brewing Co.,5
3234,Yuengling Lager,10
4074,Artichokes,11
4074,Buffalo wings,3
4074,Coors Light,12
4074,Miller Lite,11
4407,Ballast Point,14
4407,Cheese Steak,11
4407,Heineken,13
4407,Pizza,9
4763,Chips and Salsa,12
4763,Corona,8
4763,Landshark,6
4763,Pabst Blue Ribbon,24
4763,Shrimp,7
4763,Stella Artois,7
76,Chips and Salsa,15
76,Grilled Chicken Sandwich,12
76,Leinenkugels,1
76,Michelob Ultra,1
76,Old Milwaukee,5
76,Pabst Blue Ribbon,9
1130,Blue Moon,10
1130,Brooklyn Brewery,13
1130,Jalapeno popper,13
1130,Meatball Sandwich,12
1130,Modelo Especial,1
1130,Natural Light,13
1130,Old Style,10
1175,Bud Light,14
1175,Buffalo wings,15
1175,Chicken fingers,14
1175,Grilled Chicken Sandwich,4
1175,Onion rings,11
122,Chips and Salsa,5
122,Guinness,13
122,Leinenkugels,13
122,Miller Lite,11
122,Old Style,8
122,Quesadillas,5
122,Sierra Nevada,4
122,Stone Brewing Co.,13
122,Tree House,4
1568,Brooklyn Brewery,10
1568,Bud Light,1
1568,Coors Light,11
1568,Corona,3
1568,Delirium,13
1568,Dogfish Head,4
1568,Dos Equis,14
1568,Goose Island,2
1568,Landshark,6
1568,Leinenkugels,10
1568,River Horse,10
1792,Burger sliders,14
1792,Dos Equis,8
1792,French fries,16
1792,Hamm's,11
1792,Icehouse,15
1792,Michelob Ultra,3
1792,Old Style,11
1872,Artichokes,3
1872,Budweiser,15
1872,Buffalo wings,14
1872,Icehouse,11
1872,Lagunitas,6
1872,Steel Reserve,14
2125,Brooklyn Brewery,13
2125,Delirium,11
2125,Heineken,3
2125,Leinenkugels,12
2125,Miller Lite,12
2125,Modelo Especial,12
2125,Natural Light,1
2125,Old Style,2
2125,River Horse,7
219,Brooklyn Brewery,10
219,Bud Light,4
219,Budweiser,3
219,Elysian,10
219,Old Milwaukee,8
219,Schlitz,7
219,Stella Artois,5
2367,Artichokes,11
2367,Bud Light,5
2367,Coors Light,15
2367,Corona,4
2367,Hamm's,8
2367,New Belgium,11
2367,Schlitz,8
2413,Hamm's,3
2413,Onion rings,3
2413,Pabst Blue Ribbon,1
2413,Yuengling Lager,6
2931,Bravus,3
2931,Brooklyn Brewery,17
2931,Burger sliders,2
2931,Cheese Steak,7
2931,Corona,3
3155,French fries,8
3155,Goose Island,14
3155,Grilled Chicken Sandwich,11
3155,Miller Lite,13
3155,Pizza,8
3155,Sierra Nevada,1
4471,Corona,8
4471,Leinenkugels,6
4471,Michelob Ultra,3
553,Bud Light,12
553,Meatball Sandwich,8
553,New Belgium,15
553,Steel Reserve,12
173,Artichokes,9
173,Blue Moon,6
173,Brooklyn Brewery,1
173,Guinness,15
173,Jalapeno popper,15
173,Quesadillas,13
173,Shrimp,15
173,Tree House,2
1820,Artichokes,9
1820,Budweiser,13
1820,Buffalo wings,1
1820,Coors Light,10
1820,Guinness,7
1820,Lagunitas,14
1820,Mozzarella sticks,15
1820,Old Style,12
1820,River Horse,10
1820,Steel Reserve,18
1820,Yuengling Lager,1
2363,Ballast Point,5
2363,Busch,13
2363,Chicken fingers,3
2363,Corona,5
2363,Firestone Walker,10
2363,Meatball Sandwich,14
2363,Miller Lite,15
2363,Natural Light,9
2363,Stone Brewing Co.,4
2663,Grilled Chicken Sandwich,7
3225,Delirium,14
3225,Grilled Chicken Sandwich,5
3225,Landshark,8
3225,Miller Lite,20
3225,Steel Reserve,1
3225,Stone Brewing Co.,12
3249,Bud Light,9
3249,Heineken,5
3249,Leinenkugels,3
3249,Meatball Sandwich,10
3249,Modelo Especial,3
3249,Tree House,14
3787,Grilled Chicken Sandwich,5
3787,Keystone Light,2
3787,Leinenkugels,10
3787,Meatball Sandwich,11
3787,Miller Lite,10
3787,Mozzarella sticks,5
3787,Pabst Blue Ribbon,14
3787,Sierra Nevada,5
3787,Stella Artois,13
3787,Yuengling Lager,4
835,Artichokes,14
835,Budweiser,3
835,Delirium,2
835,Pabst Blue Ribbon,7
835,Sierra Nevada,1
1118,Elysian,8
1118,Grilled Chicken Sandwich,8
1118,Jalapeno popper,9
1118,Michelob Ultra,9
1118,Mozzarella sticks,8
1118,New Belgium,12
2002,Busch,12
2002,Keystone Light,2
2002,Quesadillas,9
242,Budweiser,4
242,Lagunitas,9
242,Meatball Sandwich,2
242,Miller Lite,15
242,Quesadillas,4
242,Victory,9
2482,Ballast Point,14
2482,Dos Equis,12
2482,Miller Lite,12
2482,Stone Brewing Co.,8
2526,Buffalo wings,1
2526,Busch,4
2526,River Horse,1
2771,Buffalo wings,2
2771,Grilled Chicken Sandwich,15
2771,Hamm's,7
2771,New Belgium,3
2771,Pizza,10
2771,River Horse,6
2771,Sierra Nevada,6
2796,Bravus,14
2796,Dogfish Head,6
2796,Miller Lite,6
2796,Steel Reserve,15
2796,Victory,2
2808,Artichokes,8
2808,Ballast Point,5
2808,Bravus,12
2808,Guinness,8
2808,Lagunitas,2
2808,Mozzarella sticks,11
2808,Schlitz,11
2808,Yuengling Lager,8
2938,Brooklyn Brewery,10
2938,Bud Light,7
2938,Burger sliders,4
2938,Dos Equis,15
2938,Keystone Light,8
2938,New Belgium,1
2938,River Horse,12
2938,Tree House,3
298,Budweiser,8
298,Busch,12
298,Meatball Sandwich,4
298,New Belgium,7
298,Stella Artois,12
3336,Goose Island,1
3336,Landshark,3
3336,Schlitz,12
3336,Stella Artois,2
3434,Bravus,1
3434,Bud Light,5
3434,Cheese Steak,6
3434,Elysian,11
3434,Jalapeno popper,13
3434,Landshark,4
3434,Miller Lite,7
3434,Schlitz,15
3434,Shrimp,15
3434,Steel Reserve,13
3644,Ballast Point,10
3644,Bravus,32
3644,Burger sliders,12
3644,Busch,10
3644,Firestone Walker,4
3644,Guinness,13
3644,Michelob Ultra,10
3644,Mozzarella sticks,12
3644,Pizza,12
3644,Stone Brewing Co.,8
3644,Tree House,5
3644,Yuengling Lager,10
3994,Cheese Steak,10
3994,Goose Island,2
3994,Pizza,14
3994,Schlitz,5
4176,Corona,4
4176,Jalapeno popper,14
4176,Leinenkugels,6
4176,Miller Lite,10
4176,Natural Light,12
4176,Schlitz,13
4176,Steel Reserve,10
4176,Yuengling Lager,12
4184,Ballast Point,1
4184,Bud Light,20
4184,Keystone Light,12
4184,Landshark,8
4184,Shrimp,8
4184,Sierra Nevada,14
4184,Victory,13
4337,Burger sliders,7
4337,Delirium,10
4337,Icehouse,3
4337,Keystone Light,13
4337,Pizza,1
4337,Stella Artois,11
4596,Bud Light,1
4596,Cheese Steak,8
4596,Schlitz,4
4600,Ballast Point,15
4600,Cheese Steak,3
4600,Coors Light,14
4600,Corona,5
4600,Guinness,8
4600,Jalapeno popper,14
4600,New Belgium,4
4600,Old Style,2
4600,Quesadillas,17
4600,Shrimp,14
4600,Victory,13
821,Bravus,15
821,Buffalo wings,3
821,Cheese Steak,14
821,Coors Light,5
821,French fries,3
821,Leinenkugels,5
821,Miller Lite,8
821,Modelo Especial,6
821,River Horse,10
821,Stone Brewing Co.,15
938,Budweiser,3
938,Corona,10
938,Guinness,15
938,Heineken,1
938,Landshark,13
938,Natural Light,2
1252,Artichokes,10
1252,Ballast Point,2
1252,Bud Light,2
1252,Firestone Walker,7
1252,Grilled Chicken Sandwich,11
1252,Jalapeno popper,2
1252,Meatball Sandwich,11
1252,Miller Lite,10
1252,Pabst Blue Ribbon,6
1252,Shrimp,12
1252,Sierra Nevada,11
1252,Steel Reserve,13
1252,Stone Brewing Co.,12
132,Artichokes,9
132,Shrimp,13
1440,Artichokes,8
1440,Dogfish Head,8
1440,Elysian,4
1440,Firestone Walker,5
1440,Michelob Ultra,1
1440,Quesadillas,5
1440,Schlitz,15
1440,Tree House,10
1440,Victory,2
1457,Delirium,6
1457,Heineken,5
